,code,industry title,keyword
,315280,Other Cut and Sew Apparel Manufacturing ,Team athletic uniforms cut and sewn from purchased fabric (except apparel contractors)
,315280,Other Cut and Sew Apparel Manufacturing ,Theatrical costumes cut and sewn from purchased fabric (except apparel contractors)
,315280,Other Cut and Sew Apparel Manufacturing ,"Trimmings, fur (except apparel contractors), manufacturing"
,315280,Other Cut and Sew Apparel Manufacturing ,"Uniform shirts, team athletic, cut and sewn from purchased fabric (except apparel contractors)"
,315280,Other Cut and Sew Apparel Manufacturing ,"Uniforms, band, cut and sewn from purchased fabric (except apparel contractors)"
,315280,Other Cut and Sew Apparel Manufacturing ,"Uniforms, team athletic, cut and sewn from purchased fabric (except apparel contractors)"
,315280,Other Cut and Sew Apparel Manufacturing ,"Vestments, academic and clerical, cut and sewn from purchased fabric (except apparel contractors)"
,315280,Other Cut and Sew Apparel Manufacturing ,"Vests, leather, fur, or sheep-lined (except apparel contractors), manufacturing"
,315280,Other Cut and Sew Apparel Manufacturing ,Waterproof outerwear cut and sewn from purchased fabric (except apparel contractors)
,315280,Other Cut and Sew Apparel Manufacturing ,"Waterproof outerwear, rubberizing fabric and manufacturing outerwear"
,315990,Apparel Accessories and Other Apparel Manufacturing ,Apparel findings and trimmings cut and sewn from purchased fabric (except apparel contractors)
,315990,Apparel Accessories and Other Apparel Manufacturing ,"Aprons, waterproof (e.g., plastics, rubberized fabric), rubberizing fabric and manufacturing aprons"
,315990,Apparel Accessories and Other Apparel Manufacturing ,"Aprons, waterproof (including rubberized fabric, plastics), cut and sewn from purchased fabric (except apparel contractors)"
,315990,Apparel Accessories and Other Apparel Manufacturing ,"Arm bands, elastic, cut and sewn from purchased fabric (except apparel contractors)"
,315990,Apparel Accessories and Other Apparel Manufacturing ,"Ascots, men's and boys', cut and sewn from purchased fabric (except apparel contractors)"
,315990,Apparel Accessories and Other Apparel Manufacturing ,Baseball caps cut and sewn from purchased fabric (except apparel contractors)
,315990,Apparel Accessories and Other Apparel Manufacturing ,"Bathing caps, rubber, manufacturing"
,315990,Apparel Accessories and Other Apparel Manufacturing ,"Belts, apparel (e.g., fabric, leather, vinyl), cut and sewn from purchased fabric (except apparel contractors)"
,315990,Apparel Accessories and Other Apparel Manufacturing ,"Belts, money, any material, cut and sewn from purchased fabric (except apparel contractors)"
,315990,Apparel Accessories and Other Apparel Manufacturing ,"Bibs and aprons, waterproof (e.g., plastics, rubber, similar materials), cut and sewn from purchased fabric (except apparel contractors)"
,315990,Apparel Accessories and Other Apparel Manufacturing ,"Bibs and aprons, waterproof (e.g., plastics, rubber, similar materials), rubberizing fabric and manufacturing bibs and aprons"
,315990,Apparel Accessories and Other Apparel Manufacturing ,"Bow ties, men's and boys', cut and sewn from purchased fabric (except apparel contractors)"
,315990,Apparel Accessories and Other Apparel Manufacturing ,"Caps (except fur, leather) cut and sewn from purchased fabric (except apparel contractors)"
,315990,Apparel Accessories and Other Apparel Manufacturing ,"Caps (i.e., apparel accessory) cut and sewn from purchased fabric (except fur, leather, apparel contractors)"
,315990,Apparel Accessories and Other Apparel Manufacturing ,"Caps, textiles, straw, fur-felt, and wool-felt, cut and sewn from purchased fabric (except apparel contractors)"
,315990,Apparel Accessories and Other Apparel Manufacturing ,Chauffeurs' hats and caps cut and sewn from purchased fabric (except apparel contractors)
,315990,Apparel Accessories and Other Apparel Manufacturing ,Coat trimmings fabric cut and sewn from purchased fabric (except apparel contractors)
,315990,Apparel Accessories and Other Apparel Manufacturing ,Cummerbunds cut and sewn from purchased fabric (except apparel contractors)
,315990,Apparel Accessories and Other Apparel Manufacturing ,Dress and semidress gloves cut and sewn from purchased fabric (except apparel contractors)
,315990,Apparel Accessories and Other Apparel Manufacturing ,Dress trimmings cut and sewn from purchased fabric (except apparel contractors)
,315990,Apparel Accessories and Other Apparel Manufacturing ,"Findings, suit and coat (e.g., coat fronts, pockets), cut and sewn from purchased fabric (except apparel contractors)"
,315990,Apparel Accessories and Other Apparel Manufacturing ,Glove linings (except fur) manufacturing
,315990,Apparel Accessories and Other Apparel Manufacturing ,"Gloves and mittens (except athletic), leather, fabric, fur, or combinations, cut and sewn from purchased fabric (except apparel contractors)"
,315990,Apparel Accessories and Other Apparel Manufacturing ,"Gloves and mittens, woven or knit, cut and sewn from purchased fabric (except apparel contractors), manufacturing"
,315990,Apparel Accessories and Other Apparel Manufacturing ,"Gloves, leather (except athletic, cut and sewn apparel contractors), manufacturing"
,315990,Apparel Accessories and Other Apparel Manufacturing ,Handkerchiefs (except paper) cut and sewn from purchased fabric
,315990,Apparel Accessories and Other Apparel Manufacturing ,"Harvest hats, straw, manufacturing"
,315990,Apparel Accessories and Other Apparel Manufacturing ,"Hat bodies (e.g., fur-felt, straw, wool-felt) cut and sewn from purchased fabric (except apparel contractors)"
,315990,Apparel Accessories and Other Apparel Manufacturing ,Hat findings cut and sewn from purchased fabric (except apparel contractors)
,315990,Apparel Accessories and Other Apparel Manufacturing ,Hat linings and trimmings cut and sewn from purchased fabric (except apparel contractors)
,315990,Apparel Accessories and Other Apparel Manufacturing ,"Hats (except fur, knitting mill products, leather) cut and sewn from purchased fabric (except apparel contractors)"
,315990,Apparel Accessories and Other Apparel Manufacturing ,"Hats, cloth, cut and sewn from purchased fabric (except apparel contractors)"
,315990,Apparel Accessories and Other Apparel Manufacturing ,"Hats, fur-felt, straw, and wool-felt, cut and sewn from purchased fabric (except apparel contractors)"
,315990,Apparel Accessories and Other Apparel Manufacturing ,"Hats, trimmed, cut and sewn from purchased fabric (except apparel contractors)"
,315990,Apparel Accessories and Other Apparel Manufacturing ,"Headbands, women's and girls', cut and sewn from purchased fabric (except apparel contractors)"
,315990,Apparel Accessories and Other Apparel Manufacturing ,Knit gloves cut and sewn from purchased fabric (except apparel contractors)
,315990,Apparel Accessories and Other Apparel Manufacturing ,"Leather gloves or mittens (except athletic, cut and sewn apparel contractors) manufacturing"
,315990,Apparel Accessories and Other Apparel Manufacturing ,"Linings, hat, men's, cut and sewn from purchased fabric (except apparel contractors)"
,315990,Apparel Accessories and Other Apparel Manufacturing ,Millinery cut and sewn from purchased fabric (except apparel contractors)
,315990,Apparel Accessories and Other Apparel Manufacturing ,Millinery trimmings cut and sewn from purchased fabric (except apparel contractors)
,315990,Apparel Accessories and Other Apparel Manufacturing ,Mittens cut and sewn from purchased fabric (except apparel contractors)
,315990,Apparel Accessories and Other Apparel Manufacturing ,"Mittens, leather (except apparel contractors), manufacturing"
,315990,Apparel Accessories and Other Apparel Manufacturing ,"Mittens, woven or knit, cut and sewn from purchased fabric (except apparel contractors)"
,315990,Apparel Accessories and Other Apparel Manufacturing ,Mufflers cut and sewn from purchased fabric (except apparel contractors)
,315990,Apparel Accessories and Other Apparel Manufacturing ,Neckties cut and sewn from purchased fabric (except apparel contractors)
,315990,Apparel Accessories and Other Apparel Manufacturing ,Neckwear cut and sewn from purchased fabric (except apparel contractors)
,315990,Apparel Accessories and Other Apparel Manufacturing ,Opera hats cut and sewn from purchased fabric (except apparel contractors)
,315990,Apparel Accessories and Other Apparel Manufacturing ,Panama hats cut and sewn from purchased fabric (except apparel contractors)
,315990,Apparel Accessories and Other Apparel Manufacturing ,Police caps and hats (except protective head gear) cut and sewn from purchased fabric (except apparel contractors)
,315990,Apparel Accessories and Other Apparel Manufacturing ,Scarves cut and sewn from purchased fabric (except apparel contractors)
,315990,Apparel Accessories and Other Apparel Manufacturing ,Straw hats manufacturing
,315990,Apparel Accessories and Other Apparel Manufacturing ,Suit trimmings cut and sewn from purchased fabric (except apparel contractors)
,315990,Apparel Accessories and Other Apparel Manufacturing ,Suspenders cut and sewn from purchased fabric (except apparel contractors)
,315990,Apparel Accessories and Other Apparel Manufacturing ,"Ties, men's and boys' hand sewn (except apparel contractors), manufacturing"
,315990,Apparel Accessories and Other Apparel Manufacturing ,Uniform hats and caps cut and sewn from purchased fabric (except apparel contractors)
,315990,Apparel Accessories and Other Apparel Manufacturing ,"Work gloves, leather (except apparel contractors), manufacturing"
,316110,Leather and Hide Tanning and Finishing,Bag leather manufacturing
,316110,Leather and Hide Tanning and Finishing,"Belting butts, curried or rough, manufacturing"
,316110,Leather and Hide Tanning and Finishing,"Belting leather, manufacturing"
,316110,Leather and Hide Tanning and Finishing,Bookbinder's leather manufacturing
,316110,Leather and Hide Tanning and Finishing,Bridle leather manufacturing
,316110,Leather and Hide Tanning and Finishing,"Buffings, russet, manufacturing"
,316110,Leather and Hide Tanning and Finishing,Case leather manufacturing
,316110,Leather and Hide Tanning and Finishing,Chamois leather manufacturing
,316110,Leather and Hide Tanning and Finishing,"Collar leather, manufacturing"
,316110,Leather and Hide Tanning and Finishing,Coloring leather
,316110,Leather and Hide Tanning and Finishing,"Converters, leather"
,316110,Leather and Hide Tanning and Finishing,Currying furs
,316110,Leather and Hide Tanning and Finishing,Currying leather
,316110,Leather and Hide Tanning and Finishing,Cutting of leather
,316110,Leather and Hide Tanning and Finishing,"Dressing (i.e., bleaching, blending, currying, scraping, tanning) furs"
,316110,Leather and Hide Tanning and Finishing,Dressing hides
,316110,Leather and Hide Tanning and Finishing,Dyeing furs
,316110,Leather and Hide Tanning and Finishing,Dyeing leather
,316110,Leather and Hide Tanning and Finishing,Embossing leather
,316110,Leather and Hide Tanning and Finishing,Exotic leathers manufacturing
,316110,Leather and Hide Tanning and Finishing,Fancy leathers manufacturing
,316110,Leather and Hide Tanning and Finishing,Finishing hides and skins on a contract basis
,316110,Leather and Hide Tanning and Finishing,Finishing leather
,316110,Leather and Hide Tanning and Finishing,"Fleshers, leather (i.e., flesh side of split leather), manufacturing"
,316110,Leather and Hide Tanning and Finishing,Fur stripping
,316110,Leather and Hide Tanning and Finishing,"Furs, dressed (e.g., bleached, curried, dyed, scraped, tanned), manufacturing"
,316110,Leather and Hide Tanning and Finishing,Garment leather manufacturing
,316110,Leather and Hide Tanning and Finishing,Glove leather manufacturing
,316110,Leather and Hide Tanning and Finishing,Handbag leather manufacturing
